recommendedVideoURL,top20,recommendedAuthor,recommendedTitle,thumbnail,step,amount,equivalent,related,unrelated
https://youtube.com/watch?v=-5R1z2fv5TU,FALSE,KCTV5 News,"Avoid ibuprofen for coronavirus symptoms, WHO says",https://i.ytimg.com/vi/-5R1z2fv5TU/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=L2Zer_EU_IM,FALSE,Australian Government Department of Health,Coronavirus video - Help Stop The Spread,https://i.ytimg.com/vi/L2Zer_EU_IM/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=_R_oAwOx4vM,FALSE,NBC News,How To Identify Early Symptoms Of COVID-19 | NBC News NOW,https://i.ytimg.com/vi/_R_oAwOx4vM/mqdefault.jpg,English,16,x,,
https://youtube.com/watch?v=n4no04822NQ,FALSE,Abacaba,Coronavirus vs. Every 2000s Epidemic (March 19 update) Fatality comparison,https://i.ytimg.com/vi/n4no04822NQ/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=4fK_ZEMrtw4,FALSE,CBS Sunday Morning,The economic fallout of coronavirus,https://i.ytimg.com/vi/4fK_ZEMrtw4/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=yJ9UtAmjs7Y,FALSE,TED-Ed,The tale of the doctor who defied Death - Iseult Gillespie,https://i.ytimg.com/vi/yJ9UtAmjs7Y/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=WZ256UU8xJ0,FALSE,The Infographics Show,POW Soldier Who Blinked 〃TORTURE〃  in Morse Code on TV,https://i.ytimg.com/vi/WZ256UU8xJ0/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=jp1A-jfwW-Q,FALSE,CBSDFW,Allergies Or Coronavirus? Here Are Some Clues,https://i.ytimg.com/vi/jp1A-jfwW-Q/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=nWCSW-X3HsE,FALSE,NowThis News,Florida City Official Calls Out Mayor for COVID-19 Response | NowThis,https://i.ytimg.com/vi/nWCSW-X3HsE/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=UG8YbNbdaco,FALSE,TED-Ed,How pandemics spread,https://i.ytimg.com/vi/UG8YbNbdaco/mqdefault.jpg,English,3,,x,
https://youtube.com/watch?v=45rw2N7sOqg,FALSE,BBC News,When a homeless couple moved in with a millionaire - BBC News,https://i.ytimg.com/vi/45rw2N7sOqg/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=z8Vlk3nFsGw,TRUE,Cocina con Carmen,Gel Desinfectante Casero | Receta con sólo 4 Ingredientes,https://i.ytimg.com/vi/z8Vlk3nFsGw/mqdefault.jpg,English,2,,x,
https://youtube.com/watch?v=Zh_SVHJGVHw,TRUE,BBC News Mundo,¿Qué le hace el coronavirus al cuerpo? | BBC Mundo,https://i.ytimg.com/vi/Zh_SVHJGVHw/mqdefault.jpg,English,4,x,,
https://youtube.com/watch?v=qgylp3Td1Bw,TRUE,Roylab Stats,"[LIVE] Coronavirus Pandemic: Real Time Counter, World Map, News",https://i.ytimg.com/vi/qgylp3Td1Bw/mqdefault.jpg,English,8,x,,
https://youtube.com/watch?v=b07gvHqI47Q,TRUE,Dr. Angelo Estrada,Que es el coronavirus (Origen),https://i.ytimg.com/vi/b07gvHqI47Q/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=U7yq-GwbcgE,TRUE,SciShow,How Do You Know If You Have Food Poisoning?,https://i.ytimg.com/vi/U7yq-GwbcgE/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=HlEFrbLeDks,FALSE,BBC News,Coronavirus: PM announcing strict new curbs on life in UK - BBC News,https://i.ytimg.com/vi/HlEFrbLeDks/mqdefault.jpg,English,8,x,,
https://youtube.com/watch?v=fnrpUGOxTaw,FALSE,BBC News,Coronavirus: World in ’uncharted territory’ - BBC News,https://i.ytimg.com/vi/fnrpUGOxTaw/mqdefault.jpg,English,4,x,,
https://youtube.com/watch?v=HsKhm5hpvcM,FALSE,Beegood Music,"[LIVE] Coronavirus Pandemic: Real Time Counter, World Map, News [ORIGINAL SOURCE FROM ROYALAB STATS]",https://i.ytimg.com/vi/HsKhm5hpvcM/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=OFd-09d17BQ,FALSE,ABC News,Trump: ‘Stay at home and save lives’,https://i.ytimg.com/vi/OFd-09d17BQ/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=5IutvGE66Ag,FALSE,QuickTake by Bloomberg,A New York Covid-19 Survivor Says 〃We Weren’t Really Prepared〃 for Virus Outbreak,https://i.ytimg.com/vi/5IutvGE66Ag/mqdefault.jpg,English,8,x,,
https://youtube.com/watch?v=42fGBN9ckiE,FALSE,ladyfish,🔴 USA Cases & Deaths Coronavirus Update - Stats & Real Time Data - COVID-19 LIVE,https://i.ytimg.com/vi/42fGBN9ckiE/mqdefault.jpg,English,8,x,,
https://youtube.com/watch?v=XwPVqXrJitI,FALSE,BBC News,How to clean your smartphone safely - BBC News,https://i.ytimg.com/vi/XwPVqXrJitI/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=oKjVBynOf2Y,FALSE,TODAY,More Than 80 Million Americans Told To Stay Home Amid Coronavirus | Sunday TODAY,https://i.ytimg.com/vi/oKjVBynOf2Y/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=MB7k868WRh0,FALSE,OTV,Know How Long Will Coronavirus Live On Surfaces Or In The Air,https://i.ytimg.com/vi/MB7k868WRh0/mqdefault.jpg,English,14,x,,
https://youtube.com/watch?v=Rfn-FNIyHJw,FALSE,Meghan Markle & Prince Harry News,HRH Titles REMOVED / Meghan & Harry Latest News,https://i.ytimg.com/vi/Rfn-FNIyHJw/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=4czayodBQ3o,FALSE,NBC News,White House coronavirus task force holds briefing | NBC News (Live Stream Recording),https://i.ytimg.com/vi/4czayodBQ3o/mqdefault.jpg,English,4,x,,
https://youtube.com/watch?v=xwlfyzelPaM,FALSE,NBC News,"NBC Nightly News Broadcast (Full) - March 20th, 2020 | NBC Nightly News",https://i.ytimg.com/vi/xwlfyzelPaM/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=yhB9D06_ef4,FALSE,The Daily Show with Trevor Noah,Coronavirus Hits the NBA and Trump Makes the Virus Racist | The Daily Social Distancing Show,https://i.ytimg.com/vi/yhB9D06_ef4/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=YhUn1IY97-4,FALSE,CBC News: The National,"The National for Friday, March 20 — COVID-19 pandemic supply and demand, emotional toll",https://i.ytimg.com/vi/YhUn1IY97-4/mqdefault.jpg,English,18,x,,
https://youtube.com/watch?v=Q5bsRhOwhJo,FALSE,BBC Newsnight,Coronavirus forces British government to close pubs and restaurants (EXCEPT FOR TAKEAWAYS),https://i.ytimg.com/vi/Q5bsRhOwhJo/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=1CfENQXETW4,FALSE,Global News,"Coronavirus outbreak: Trump, Taskforce discuss economic stimulus, stranded Americans, and testing",https://i.ytimg.com/vi/1CfENQXETW4/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=uIWl_hZxZIc,FALSE,DW News,Coronavirus death toll in UK rising faster than in Italy | DW News,https://i.ytimg.com/vi/uIWl_hZxZIc/mqdefault.jpg,English,11,x,,
https://youtube.com/watch?v=Y1Sfvggxq0k,FALSE,NBC News,Florida Gov. DeSantis Gives Update On Coronavirus | NBC News (Live Stream Recording),https://i.ytimg.com/vi/Y1Sfvggxq0k/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=ujhnCibbDMU,FALSE,ABC News (Australia),Dr Norman Swan explains new measures on COVID-19 | ABC News,https://i.ytimg.com/vi/ujhnCibbDMU/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=MWhVSqWuKR8,FALSE,BBC News,Coronavirus: Spain sees record 514 deaths in one day - BBC News,https://i.ytimg.com/vi/MWhVSqWuKR8/mqdefault.jpg,English,10,x,,
https://youtube.com/watch?v=HUTv-5d9N-0,FALSE,MSNBC,Trump Wants ’Packed Churches’ On Easter Despite Grim Coronavirus Warnings | The 11th Hour | MSNBC,https://i.ytimg.com/vi/HUTv-5d9N-0/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=gbuA2iujI2A,FALSE,BBC News,Coronavirus: Boris Johnson warns NHS in danger of being overwhelmed – BBC News,https://i.ytimg.com/vi/gbuA2iujI2A/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=p7SNkfzEeKM,FALSE,BBC News,Coronavirus: UK Shoppers told to buy responsibly - BBC News,https://i.ytimg.com/vi/p7SNkfzEeKM/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=4IuWRObuh-E,FALSE,BBC News,"Coronavirus: Spain death toll tops 2,000 - BBC News",https://i.ytimg.com/vi/4IuWRObuh-E/mqdefault.jpg,English,9,x,,
https://youtube.com/watch?v=QyCVrmUfimc,TRUE,The New York Times,Coronavirus is Straining Hospitals. Here’s How Innovators Are Helping. | NYT News,https://i.ytimg.com/vi/QyCVrmUfimc/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=2FVfJTGpXnU,TRUE,ilovecookingireland,How To Make Sourdough Bread Masterclass,https://i.ytimg.com/vi/2FVfJTGpXnU/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=wkDYkYpY8H0,FALSE,NowThis News,U.S. vs. South Korea: Timeline of Two Countries Containing The Coronavirus | NowThis,https://i.ytimg.com/vi/wkDYkYpY8H0/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=_Ll1uK7gz-U,FALSE,CBS News,"Cuomo: 40,000 volunteer for surge health care force to fight coronavirus",https://i.ytimg.com/vi/_Ll1uK7gz-U/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=Op72U5soovQ,FALSE,CBS News,Coronavirus relief bill coming as Trump hopes for Easter reopening,https://i.ytimg.com/vi/Op72U5soovQ/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=-SoZcjMWxm8,FALSE,Late Night with Seth Meyers,Trump Addresses the Nation on the Coronavirus Pandemic: A Closer Look,https://i.ytimg.com/vi/-SoZcjMWxm8/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=dEEIwT_mmDA,FALSE,Sky News,Coronavirus: Do you know how to self-isolate?,https://i.ytimg.com/vi/dEEIwT_mmDA/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=bbhiYH3sRk4,FALSE,NBC News,Watch Full Coronavirus Coverage - March 25 | NBC News Now (Live Stream),https://i.ytimg.com/vi/bbhiYH3sRk4/mqdefault.jpg,English,22,x,,
https://youtube.com/watch?v=fAoCu0nn0Cg,FALSE,NBC News,Watch live: Senate votes on coronavirus stimulus package | NBC News (Live Stream),https://i.ytimg.com/vi/fAoCu0nn0Cg/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=GGowUgT0Fr4,FALSE,TIME,President Donald Trump and Coronavirus Task Force Hold Press Briefing | LIVE | TIME,https://i.ytimg.com/vi/GGowUgT0Fr4/mqdefault.jpg,English,8,x,,
https://youtube.com/watch?v=qR2oyfKt2Ms,FALSE,CNBC,What Coronavirus Means For The Future Of Work From Home,https://i.ytimg.com/vi/qR2oyfKt2Ms/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=08upmWPFnr0,FALSE,The White House,Members of the Coronavirus Task Force Hold a Press Briefing,https://i.ytimg.com/vi/08upmWPFnr0/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=hiXVdfOSlF8,FALSE,Guardian News,Worker posts video from ExCeL centre being converted into coronavirus hospital,https://i.ytimg.com/vi/hiXVdfOSlF8/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=CoAmw5rtweA,FALSE,RNZ,’Isolate like you have Covid-19’:  Ardern’s lockdown message,https://i.ytimg.com/vi/CoAmw5rtweA/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=nvG-uNxyR4M,FALSE,The Hindu,A history of pandemics since the 20th century,https://i.ytimg.com/vi/nvG-uNxyR4M/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=KBBfa_wVbas,FALSE,MSNBC,Murdochs Failed To Rein In Fox News ‘Hoax’ Narrative Amid Coronavirus: NYT | All In | MSNBC,https://i.ytimg.com/vi/KBBfa_wVbas/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=jDKGE70xSbs,FALSE,Live Hindustan,"Corona virus Lockdown: पूरे देश में लॉकडाउन का ऐलान, जरूरी सेवाओं पर नहीं होगा कोई असर",https://i.ytimg.com/vi/jDKGE70xSbs/mqdefault.jpg,English,4,x,,
https://youtube.com/watch?v=u-SRV4VUDl4,FALSE,ThePrint,"Covid threat to doctors, nurses, medical workers & desperate scramble for ways to protect them",https://i.ytimg.com/vi/u-SRV4VUDl4/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=-vLoM-EqWq8,FALSE,NPR Music,Chika: NPR Music Tiny Desk Concert,https://i.ytimg.com/vi/-vLoM-EqWq8/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=86tAXsYpxxc,FALSE,CabinCrewLife,Do I have Coronavirus? Coronavirus Suspect Ke Saath Kya Karte Hain ? Mamta Sachdeva,https://i.ytimg.com/vi/86tAXsYpxxc/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=AjBlq529Mx8,FALSE,Dr Rajesh Kumar,കൊറോണ പനിയെ ജലദോഷത്തിനും വൈറൽ പനിയ്ക്കുമിടയിൽ എങ്ങനെ സ്വയം തിരിച്ചറിയാം ?,https://i.ytimg.com/vi/AjBlq529Mx8/mqdefault.jpg,English,4,,x,
https://youtube.com/watch?v=9xP_4tqe1Qo,FALSE,Telefe,¿Qué pasa con los argentinos que estan barados en el exterior?- Cortá Por Lozano 2020,https://i.ytimg.com/vi/9xP_4tqe1Qo/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=LwEgTrXT8Vw,FALSE,Puthiyathalaimurai TV,தமிழகத்தில் அமலுக்கு வந்த 144 தடை உத்தரவு,https://i.ytimg.com/vi/LwEgTrXT8Vw/mqdefault.jpg,English,2,,x,
https://youtube.com/watch?v=_Gc-ImTHyzU,FALSE,Fox News,"Live: Trump, Coronavirus Task Force hold White House briefing",https://i.ytimg.com/vi/_Gc-ImTHyzU/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=ss9svD5krf8,FALSE,Canal KZO,TENEMOS WIFI · EN VIVO · | Canal KZO,https://i.ytimg.com/vi/ss9svD5krf8/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=3Sac7eePWuQ,FALSE,EL PAIS,DIRECTO #CORONAVIRUS | SÁNCHEZ pide al CONGRESO la PRÓRROGA del ESTADO DE ALARMA,https://i.ytimg.com/vi/3Sac7eePWuQ/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=VlZ1SWLBfPE,TRUE,Refinery29,The Truth About Where Hair Extensions Come From | Shady | Refinery29,https://i.ytimg.com/vi/VlZ1SWLBfPE/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=LMuzulhl1oo,TRUE,BBC London,Dangerous overcrowding in London homes – BBC London News,https://i.ytimg.com/vi/LMuzulhl1oo/mqdefault.jpg,English,4,,x,
https://youtube.com/watch?v=Tih2sfBccys,TRUE,BBC Newsnight,Qandeel Baloch: Why was she killed? BBC Newsnight,https://i.ytimg.com/vi/Tih2sfBccys/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=84HwzwY-Fx0,TRUE,The Sun,President Donald Trump coronavirus daily briefing - LIVE,https://i.ytimg.com/vi/84HwzwY-Fx0/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=S0uyXfCM7Ew,TRUE,C-SPAN,White House Coronavirus News Conference,https://i.ytimg.com/vi/S0uyXfCM7Ew/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=RPIzIznmAO0,TRUE,Synapse: Center for Health & Healing,Your Immune System under a microscope.,https://i.ytimg.com/vi/RPIzIznmAO0/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=XBquSrErhps,FALSE,The Daily Show with Trevor Noah,"Faster Tests, Postponed Olympics & States on Lockdown | The Daily Social Distancing Show",https://i.ytimg.com/vi/XBquSrErhps/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=fbUFlDLR6B4,FALSE,Associated Press,〃I cry inside〃 ICU director at the heart of Italy’s deadly virus crisis,https://i.ytimg.com/vi/fbUFlDLR6B4/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=78jLBNSqc3g,TRUE,High Impact,Coronavirus Animation:,https://i.ytimg.com/vi/78jLBNSqc3g/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=3IhKjd9SVoU,TRUE,AnitaCooks,Roasted Garlic Potatoes Recipe,https://i.ytimg.com/vi/3IhKjd9SVoU/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=DgT-pnqACXQ,TRUE,Lidia Bastianich,Simple Pastas: Spaghetti with Garlic and Oil,https://i.ytimg.com/vi/DgT-pnqACXQ/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=5JYhm9oa-DM,TRUE,HSE Ireland,Learn about hand hygiene and preventing the spread of coronavirus (COVID-19),https://i.ytimg.com/vi/5JYhm9oa-DM/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=5jd3ORHCdcM,TRUE,Bloomberg,Inside a High-Security Ebola Isolation Chamber,https://i.ytimg.com/vi/5jd3ORHCdcM/mqdefault.jpg,English,2,,x,
https://youtube.com/watch?v=rlmj4Qg-2h8,FALSE,This Morning,Are We Close to a Coronavirus Cure? |,https://i.ytimg.com/vi/rlmj4Qg-2h8/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=0h_VFRqibIg,FALSE,WIRED UK,Disease Control Expert Debunks Coronavirus Myths |,https://i.ytimg.com/vi/0h_VFRqibIg/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=ArFQdvF8vDE,FALSE,BBC News,Coronavirus explained in 60 seconds -,https://i.ytimg.com/vi/ArFQdvF8vDE/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=s6y7zf9Lx-w,TRUE,Epicurious,4 Levels of Onion Rings: Amateur to Food Scientist | Epicurious,https://i.ytimg.com/vi/s6y7zf9Lx-w/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=izwomieBwG0,TRUE,SciShow,How a Sick Chimp Led to a Global Pandemic: The Rise of HIV,https://i.ytimg.com/vi/izwomieBwG0/mqdefault.jpg,English,4,,x,
https://youtube.com/watch?v=8ZrOOBShO-g,TRUE,Goodful,I Tried To Make A Vegan Runny Egg Yolk Out Of Tomatoes,https://i.ytimg.com/vi/8ZrOOBShO-g/mqdefault.jpg,English,3,,,x
https://youtube.com/watch?v=b0IuTL3Z-kk,TRUE,Epicurious,How To Mix Every Cocktail | Method Mastery | Epicurious,https://i.ytimg.com/vi/b0IuTL3Z-kk/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=PHV4ukogdE0,FALSE,ABC News,Lesson from South Korea on how to slow the COVID-19 spread | ABC News,https://i.ytimg.com/vi/PHV4ukogdE0/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=MilI_5TQBY4,FALSE,Washington Post,WATCH: Coronavirus task force delivers update on outbreak,https://i.ytimg.com/vi/MilI_5TQBY4/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=clNkJGqTIJo,TRUE,ITV News,Coronavirus: Where does it come from and how did it mutate to infect humans? | ITV News,https://i.ytimg.com/vi/clNkJGqTIJo/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=p37LUHUNUnA,TRUE,Yahoo Finance,LIVE: President Trump and the White House Coronavirus Task Force speak with reporters,https://i.ytimg.com/vi/p37LUHUNUnA/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=elobb1BxXTk,FALSE,STV News,What happens during a drive-through coronavirus test?,https://i.ytimg.com/vi/elobb1BxXTk/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=zBHV4YbWhhc,FALSE,CBC News: The National,COVID-19: Can the virus stick to my jacket when I go outdoors?,https://i.ytimg.com/vi/zBHV4YbWhhc/mqdefault.jpg,English,4,x,,
https://youtube.com/watch?v=XCQvn94nA1g,FALSE,QuickTake by Bloomberg,Coronavirus: Life as a Nurse in South Korea’s Epicenter,https://i.ytimg.com/vi/XCQvn94nA1g/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=M_S9VFLoL8U,FALSE,Johns Hopkins Bloomberg School of Public Health,"COVID-19: Johns Hopkins University Experts Discuss Pandemic Response, Social Distancing, and More",https://i.ytimg.com/vi/M_S9VFLoL8U/mqdefault.jpg,English,9,x,,
https://youtube.com/watch?v=gyiRK6N9oDI,FALSE,ABC News (Australia),PM answers questions about latest coronavirus lockdown measures | ABC News,https://i.ytimg.com/vi/gyiRK6N9oDI/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=C0WiWPOIwXY,FALSE,CBC News: The National,"The National for Monday, March 23  — ‘Go home and stay home;’ COVID-19 cases surge",https://i.ytimg.com/vi/C0WiWPOIwXY/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=XKJ3b2LO9nY,FALSE,DLM Christian Lifestyle,WHAT IS A TRUE CHRISTIAN | Are you saved or self deceived?,https://i.ytimg.com/vi/XKJ3b2LO9nY/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=Jtauh8GcxBY,FALSE,Lewis Capaldi,Lewis Capaldi - Before You Go (Official Video),https://i.ytimg.com/vi/Jtauh8GcxBY/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=NMfjtLuFnRg,FALSE,Science and Maths by Primrose Kitten,Dear Year 11. What GCSE grades are going to be now exams have been cancelled,https://i.ytimg.com/vi/NMfjtLuFnRg/mqdefault.jpg,English,5,,x,
https://youtube.com/watch?v=pCve1w1GFOs,FALSE,Seeker VR,Journey To The Edge Of Space (360 Video),https://i.ytimg.com/vi/pCve1w1GFOs/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=QQVa4xCf8JY,FALSE,Lewis Capaldi,Before You Go,https://i.ytimg.com/vi/QQVa4xCf8JY/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=_-1HODw896M,FALSE,Global News,Coronavirus outbreak: Alberta officials provide update on COVID-19 response | LIVE,https://i.ytimg.com/vi/_-1HODw896M/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=WEMpIQ30srI,TRUE,BBC News Brasil,Coronavírus: O que a covid-19 faz com o seu corpo,https://i.ytimg.com/vi/WEMpIQ30srI/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=fnJBpsnmkTQ,TRUE,New China TV,"Inside ICU isolation ward, female nurses brave hard work, high risk in coronavirus fight",https://i.ytimg.com/vi/fnJBpsnmkTQ/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=6xrJy-1_qS4,TRUE,euronews (in English),Euronews English Live,https://i.ytimg.com/vi/6xrJy-1_qS4/mqdefault.jpg,English,3,,x,
https://youtube.com/watch?v=dL0VWyICQC4,TRUE,PBS NewsHour,WATCH LIVE: New York Mayor Bill de Blasio holds news conference amid COVID-19 outbreak,https://i.ytimg.com/vi/dL0VWyICQC4/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=zun-CRis3gg,TRUE,Vogue,Jessica Alba’s Guide to a Daytime Smoky Eye | Beauty Secrets | Vogue,https://i.ytimg.com/vi/zun-CRis3gg/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=WjOowWxOXCg,TRUE,Sprouts,La Teoría del Vínculo (bond): Cómo la Niñez le da Forma a tu Vida,https://i.ytimg.com/vi/WjOowWxOXCg/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=s6i6BDHQaaA,TRUE,PBS NewsHour,WATCH LIVE: White House coronavirus task force holds press briefing on outbreak,https://i.ytimg.com/vi/s6i6BDHQaaA/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=RgeDF9_gQCM,TRUE,TEDx Talks,Way Into the Future ..But Watch Your Step! | Paolo Bonolis | TEDxLUISS,https://i.ytimg.com/vi/RgeDF9_gQCM/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=RlSwsE22nX0,TRUE,TEDx Talks,What Representing Men in Divorce Taught Me About Fatherhood | Marilyn York | TEDxUniversityofNevada,https://i.ytimg.com/vi/RlSwsE22nX0/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=2ct-G2jEy3Q,FALSE,Good Morning America,ABC News’ Kaylee Hartung speaks from quarantine after coronavirus diagnosis l GMA,https://i.ytimg.com/vi/2ct-G2jEy3Q/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=kntw_Np8C08,FALSE,DW News,"Coronavirus in Italy: Cuba, China and Russia send send medical aid | DW News",https://i.ytimg.com/vi/kntw_Np8C08/mqdefault.jpg,English,4,x,,
https://youtube.com/watch?v=H_JjhDvePV8,FALSE,DW News,Coronavirus update: Italy struggles to combat ’tsunami’ of cases | DW News,https://i.ytimg.com/vi/H_JjhDvePV8/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=Zofij2dZTG0,FALSE,QuickTake by Bloomberg,Coronavirus Cases Without Symptoms Spur Call for Wider Tests,https://i.ytimg.com/vi/Zofij2dZTG0/mqdefault.jpg,English,4,x,,
https://youtube.com/watch?v=GIcmWVQd4N8,TRUE,BuzzFeedVideo,Can Americans Identify These European Languages?,https://i.ytimg.com/vi/GIcmWVQd4N8/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=0WNMatxr7BE,TRUE,WIRED,Binging with Babish Answers the Web’s Most Searched Questions | WIRED,https://i.ytimg.com/vi/0WNMatxr7BE/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=olM-ORwrk88,TRUE,BuzzFeedVideo,What Social Distancing Looks Like Around The World,https://i.ytimg.com/vi/olM-ORwrk88/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=7XY6pu0BYwQ,TRUE,The Try Guys,The Try Guys Learn Tai Chi,https://i.ytimg.com/vi/7XY6pu0BYwQ/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=TUZYlro5hV8,TRUE,Goodful,Merle’s Favorite Vegan Recipes For The Spring,https://i.ytimg.com/vi/TUZYlro5hV8/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=zYZ2iUHoeHk,TRUE,Tasty,I Baked Chocolate Chip Cookies Using 20 Hacks In A Row,https://i.ytimg.com/vi/zYZ2iUHoeHk/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=5oUoAAr0rpE,TRUE,Lavendaire,Mental Health in the Coronavirus Pandemic | COVID-19,https://i.ytimg.com/vi/5oUoAAr0rpE/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=YDKODE5--uw,FALSE,Greg Stone,GREG STONE TEST LIVE STREAM,https://i.ytimg.com/vi/YDKODE5--uw/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=hYGAJNV6eYY,FALSE,VICE News,Coronavirus Is Changing Lives All Across the Globe. VICE Reporters Tell Us How,https://i.ytimg.com/vi/hYGAJNV6eYY/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=HUCVnCM8a0o,FALSE,The Late Show with Stephen Colbert,Stephen Colbert Changes A Bike Inner Tube,https://i.ytimg.com/vi/HUCVnCM8a0o/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=SrzV7ILHM4Q,FALSE,CBC News,Is Canada doing enough amid the COVID-19 pandemic? (Marketplace),https://i.ytimg.com/vi/SrzV7ILHM4Q/mqdefault.jpg,English,1,x,,
