login,uxLang,recommendedVideoId,recommendedAuthor,recommendedForYou,pseudonym,isAPItoo,step
false,es,Zt0naHpigcc,TV 247,false,sandwich-waffle-caramel,false,Porutuguese
false,es,U_wEJKX2lWg,Record News,false,sandwich-waffle-caramel,false,Porutuguese
false,es,0K9ct6svbsg,TV Senado,false,sandwich-waffle-caramel,false,Porutuguese
false,es,EOHWowWDpHY,BBC News Brasil,false,sandwich-waffle-caramel,false,Porutuguese
false,es,VSluh8yxlT0,Ficha Social,false,sandwich-waffle-caramel,false,Porutuguese
false,es,yhapWmzGXUs,TV Senado,false,sandwich-waffle-caramel,false,Porutuguese
false,es,PMfYqiTQGKA,ARTE DA GUERRA,false,sandwich-waffle-caramel,false,Porutuguese
false,es,VXvGs6kOmjA,Band Jornalismo,false,sandwich-waffle-caramel,true,Porutuguese
false,es,Y5cPONYblh0,Canal DJ,false,sandwich-waffle-caramel,false,Porutuguese
false,es,8KLQayOEvwk,Junior Trovão OF,true,sandwich-waffle-caramel,false,Porutuguese
false,es,STvBV9AoXbY,DiegoCD Moral,true,sandwich-waffle-caramel,false,Porutuguese
false,es,2mYy2h-1Y2U,Canada Diario,true,sandwich-waffle-caramel,false,Porutuguese
false,es,Hs85R1lEc5E,Mariana Ferrão,true,sandwich-waffle-caramel,false,Porutuguese
false,es,oPnbA8uFTtk,Jorge Wilson Xerife do Consumidor,true,sandwich-waffle-caramel,false,Porutuguese
false,es,tiL6q1zouYY,BBC News Brasil,true,sandwich-waffle-caramel,false,Porutuguese
false,es,sze4MBTQl94,Câmera Record,true,sandwich-waffle-caramel,false,Porutuguese
false,es,N4e-6oO3N-0,Matias Alves,true,sandwich-waffle-caramel,false,Porutuguese
false,es,w1bTo0XPI4Q,Clube de Meditação para Pensamentos Poderosos,true,sandwich-waffle-caramel,false,Porutuguese
false,es,J4O2naETtAc,JOSUÉ VALANDRO JR,true,sandwich-waffle-caramel,false,Porutuguese
false,es,sch5YRpyVfM,Emerson Teixeira,false,sandwich-waffle-caramel,false,Porutuguese
false,es,h0NvTzAXFoU,Dr Juliano Pimentel,false,sandwich-waffle-caramel,false,Porutuguese
false,es,tRIvIvjBk6I,Daniél Rocha - Alkaline Man,false,sandwich-waffle-caramel,false,Porutuguese
false,es,9dHf3zgh1L8,Nando Moura,true,sandwich-waffle-caramel,false,Porutuguese
false,es,Joxy2cs1-WM,Tiago Brunet,true,sandwich-waffle-caramel,false,Porutuguese
false,es,IBat5HvT5D8,Canal Arrochaí,true,sandwich-waffle-caramel,false,Porutuguese
false,es,pMG9s9FAtL8,Jhefferson Rodriguez,true,sandwich-waffle-caramel,false,Porutuguese
false,es,R3N5Y0q7ESQ,LUCCAS NETO - LUCCAS TOON,true,sandwich-waffle-caramel,false,Porutuguese
false,es,H5lxcE0H5pk,Mamaefalei,true,sandwich-waffle-caramel,false,Porutuguese
false,es,0ZarGt7q24U,Jair Bolsonaro,true,sandwich-waffle-caramel,false,Porutuguese
false,es,8U2_oT4rzX0,The Telegraph,true,sandwich-waffle-caramel,false,Porutuguese
false,es,yNyxR9eQR7o,O PULO DO GATO NA CONSTRUÇÃO,true,sandwich-waffle-caramel,false,Porutuguese
false,es,yj9lXJCf2po,COMÉDIA SELVAGEM,true,sandwich-waffle-caramel,false,Porutuguese
false,es,v6Jb6WwUvI8,CNN Brasil,false,sandwich-waffle-caramel,false,Porutuguese
false,es,AwVLTqBgWzc,Ficha Social,false,sandwich-waffle-caramel,false,Porutuguese
false,es,tpUu5qwR00k,Folha Política,false,sandwich-waffle-caramel,false,Porutuguese
false,es,HpGG14LVcdk,سكاي نيوز عربية,false,sandwich-waffle-caramel,true,Arabic
false,es,HxI2TxhhS9A,BBC News عربي,false,sandwich-waffle-caramel,true,Arabic
false,es,8Z4jg38s4TI,المبدعون العرب,false,sandwich-waffle-caramel,false,Arabic
false,es,eDVvzgdzgv4,Copts United live,false,sandwich-waffle-caramel,false,Arabic
false,es,YE0Xy1N8wks,معكم منى الشاذلي,false,sandwich-waffle-caramel,false,Arabic
false,es,84f-S3hu3V0,قنوات الكاس,false,sandwich-waffle-caramel,true,Arabic
false,es,2G3Yh1Pyp18,فِكر تاني,false,sandwich-waffle-caramel,false,Arabic
false,es,SWlCpqPkIis,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,zJmHAdsgdDM,CNNArabic,false,sandwich-waffle-caramel,false,Arabic
false,es,N9tU7Wa_C_o,قوة العقل,true,sandwich-waffle-caramel,false,Arabic
false,es,QFEfNrH72ko,كيف؟,false,sandwich-waffle-caramel,false,Arabic
false,es,Re7XOFerw3U,DW Documental,true,sandwich-waffle-caramel,false,Arabic
false,es,n3Y4UiLmD1k,Musicnation,false,sandwich-waffle-caramel,true,Arabic
false,es,IglyZ0RjcPU,Midan - ميدان,false,sandwich-waffle-caramel,false,Arabic
false,es,zcru_oazF5I,برنامج هي وبس,false,sandwich-waffle-caramel,true,Arabic
false,es,cA5BVcsNzcc,الجانب المُشرق | Bright Side Arabic,true,sandwich-waffle-caramel,false,Arabic
false,es,ZEQCLua29vQ,FoxHoop | فوكس هوب,false,sandwich-waffle-caramel,false,Arabic
false,es,CbxORottdHI,MBC مصر,false,sandwich-waffle-caramel,false,Arabic
false,es,JvEA9nJyF88,Mohtawa - محتوى,false,sandwich-waffle-caramel,true,Arabic
false,es,7v1-WWsf3Uo,حقائق وأسرار,true,sandwich-waffle-caramel,false,Arabic
false,es,LUzAzRxBPQA,معلومه في كتاب,false,sandwich-waffle-caramel,true,Arabic
false,es,drGD5s2RS3s,Mona Elshazly,false,sandwich-waffle-caramel,true,Arabic
false,es,KgbX65ot1i8,Dr.sheef,false,sandwich-waffle-caramel,true,Arabic
false,es,OOJqHPfG7pA,Science Insider,true,sandwich-waffle-caramel,true,Arabic
false,es,44dixK_iz_4,AlHadath الحدث,false,sandwich-waffle-caramel,true,Arabic
false,es,her4nBU9uPg,صدى البلد,false,sandwich-waffle-caramel,false,Arabic
false,es,spspuCYrHn8,AlArabiya العربية,false,sandwich-waffle-caramel,true,Arabic
false,es,4sPPXkp2oKg,د.عبدالسلام جابر Abd alsalam Gaber,false,sandwich-waffle-caramel,true,Arabic
false,es,oz0URNfKjDY,AlHadath الحدث,false,sandwich-waffle-caramel,false,Arabic
false,es,-SdKA87nkHg,MBC MASR 2,false,sandwich-waffle-caramel,false,Arabic
false,es,0EgmBXnKqUE,برنامج هي وبس,false,sandwich-waffle-caramel,true,Arabic
false,es,qr2jfxQwaHs,muscle clinic,false,sandwich-waffle-caramel,false,Arabic
false,es,ax4iE-_HwgM,Dr.Ziad Anwar l د.زياد انور,false,sandwich-waffle-caramel,false,Arabic
false,es,Is2-ZBzhsgo,صدام العزي,true,sandwich-waffle-caramel,false,Arabic
false,es,Hhu0D_49IfI,CGTN Arabic,false,sandwich-waffle-caramel,false,Arabic
false,es,lDBb6w6CGrI,Hibapress,false,sandwich-waffle-caramel,false,Arabic
false,es,4VWh8P0ujB4,Al Majhool قناة المجهول,false,sandwich-waffle-caramel,false,Arabic
false,es,yHm80k_Wf5I,قناة أزهري الفضائية,false,sandwich-waffle-caramel,true,Arabic
false,es,4FDfQ_n1pqQ,Al Jazeera Arabic قناة الجزيرة,false,sandwich-waffle-caramel,true,Arabic
false,es,eup3_i_5uaw,Osmosis,true,sandwich-waffle-caramel,false,Arabic
false,es,8IfWxBIYBB4,وصفة وطبخة مع لولا,false,sandwich-waffle-caramel,false,Arabic
false,es,Br9EqpcRkrs,Marian Maher,false,sandwich-waffle-caramel,false,Arabic
false,es,-78vd0Sf-BI,صدى البلد,false,sandwich-waffle-caramel,true,Arabic
false,es,mHsWEv6WzOE,سبوتنيك عربي Sputnik Arabic,false,sandwich-waffle-caramel,false,Arabic
false,es,n68ZHH1HMdg,Fonovim,true,sandwich-waffle-caramel,false,Arabic
false,es,_wpgYmReP6s,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,UzGvI6jpNhc,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,kh6_ig90OZ4,Al Jazeera Arabic قناة الجزيرة,false,sandwich-waffle-caramel,false,Arabic
false,es,Aia2QivsoeY,MTVLebanonNews,false,sandwich-waffle-caramel,false,Arabic
false,es,4Dttd8ef9JU,Adjwaa Production,false,sandwich-waffle-caramel,true,Arabic
false,es,pMxQeU9r_e0,Mona Elshazly,true,sandwich-waffle-caramel,false,Arabic
false,es,JDUQoAz72yo,الجانب المُشرق | Bright Side Arabic,true,sandwich-waffle-caramel,false,Arabic
false,es,MxFWNTrizpI,حساكي Hassaki TV,false,sandwich-waffle-caramel,false,Arabic
false,es,jVdf4IcDjbw,القناة الرسمية للإعلامي معتز مطر,false,sandwich-waffle-caramel,true,Arabic
false,es,UHp2sJLscGk,Espitalia - الاسبتالية,false,sandwich-waffle-caramel,false,Arabic
false,es,sEWnGIQTIII,eXtra news,false,sandwich-waffle-caramel,true,Arabic
false,es,V8YDtGOvBi8,BBC News عربي,false,sandwich-waffle-caramel,true,Arabic
false,es,GRQnnaCIhDA,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,DGnzhQ9gx98,مرتقون - Mortaqoon,false,sandwich-waffle-caramel,false,Arabic
false,es,h1A1vymjA90,معلومات هادفة,false,sandwich-waffle-caramel,false,Arabic
false,es,s39yPVWGfWo,WHO Eastern Mediterranean Region,false,sandwich-waffle-caramel,false,Arabic
false,es,8dlj6nNFMWA,BBC News عربي,false,sandwich-waffle-caramel,true,Arabic
false,es,IKHzWTecfnU,Daqaeq net - دقائق,false,sandwich-waffle-caramel,false,Arabic
false,es,2CwfhUyG-LU,CBC Egypt,false,sandwich-waffle-caramel,false,Arabic
false,es,qDR_nBTrTaQ,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,Y6oma9x0WU0,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,_5OvgQW6FG4,Nucleus Medical Media,true,sandwich-waffle-caramel,false,Arabic
false,es,r7Clommk04Q,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,iYRaPdbL2l4,MBC مصر,false,sandwich-waffle-caramel,false,Arabic
false,es,f4FYdop39Lw,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,v2DPWX8QXrU,فرانس 24 / FRANCE 24 Arabic,false,sandwich-waffle-caramel,false,Arabic
false,es,Zb-X-mXBxPc,Al Aan TV تلفزيون الآن,false,sandwich-waffle-caramel,false,Arabic
false,es,RN21WbJw360,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,-EMGv2Mdec0,قناة الإصلاح,false,sandwich-waffle-caramel,false,Arabic
false,es,fBOLWwluxdM,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,JiX7dnFSTto,CGTN Arabic,false,sandwich-waffle-caramel,false,Arabic
false,es,5E42xtrY30M,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,BeNRLOKDc3k,صدى البلد,false,sandwich-waffle-caramel,false,Arabic
false,es,mxMcGcKx38A,المسامح كريم,false,sandwich-waffle-caramel,false,Arabic
false,es,-tGXpeuuJ2g,ELBILAD TV,false,sandwich-waffle-caramel,false,Arabic
false,es,UMDHM8_o-ow,اقتصاد الكوكب,false,sandwich-waffle-caramel,true,Arabic
false,es,OLdvIXvzbeQ,عمر عبد الكافي,false,sandwich-waffle-caramel,false,Arabic
false,es,nhVaFdtkNGc,Handmade in home _ هاندميد في البيت,false,sandwich-waffle-caramel,false,Arabic
false,es,WugYUD6fff0,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,FxZ6vY5LGw0,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,vnt_qug3n1A,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,BF2-rWRiiso,شهيوات زوفري,false,sandwich-waffle-caramel,false,Arabic
false,es,IRTY8e65MJQ,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,2OSkqLGRRSg,دماغ عاليه,false,sandwich-waffle-caramel,false,Arabic
false,es,7Zhkjsggg7k,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,rWEIalZ8xEs,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,j1J0JO2Vh0o,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,t6rl4_CLXgg,عمر عبد الكافي,false,sandwich-waffle-caramel,false,Arabic
false,es,nEYM-r_aiJ4,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,f6RC-U3RUyU,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,Uojt65Nnt3E,Al Mayadeen News,false,sandwich-waffle-caramel,false,Arabic
false,es,GUMettuLHKU,Syrianarabnewsagency,false,sandwich-waffle-caramel,false,Arabic
false,es,J_kRvuZ_fcc,BBC News عربي,false,sandwich-waffle-caramel,true,Arabic
false,es,UCtwBt12IOo,Al Jazeera Arabic قناة الجزيرة,false,sandwich-waffle-caramel,false,Arabic
false,es,U4brV28rBVk,AlArabiya العربية,false,sandwich-waffle-caramel,false,Arabic
false,es,AVqLvrO832g,Espitalia - الاسبتالية,false,sandwich-waffle-caramel,false,Arabic
false,es,b4okHGYxzKc,RT Online,false,sandwich-waffle-caramel,false,Arabic
false,es,oLuXI0amaOA,yo0ousef_99,false,sandwich-waffle-caramel,false,Arabic
false,es,ElnUUs1pWRs,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,1GlYya6Ys7M,anasala family I أنس و أصالة,false,sandwich-waffle-caramel,false,Arabic
false,es,lRuKtP9wSFM,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,dkLApaB5tBA,اقتصاد الكوكب,false,sandwich-waffle-caramel,false,Arabic
false,es,JW1OaQiVfrQ,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,xQfVBPQY3ZI,الإعلامي محمد الملا,false,sandwich-waffle-caramel,false,Arabic
false,es,fY-rIz2dLnk,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,QsNoZvlrNI8,LALLA FATEMA TV لالة فاطمة,false,sandwich-waffle-caramel,false,Arabic
false,es,HTrb6ZMwKvA,holy bible,false,sandwich-waffle-caramel,false,Arabic
false,es,pJbkBL_6FXI,الاستاذ دانيار الجاف Danyar Aljafe,false,sandwich-waffle-caramel,false,Arabic
false,es,-qjZkoauTmc,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,82Zu9GSGI70,Hespress,false,sandwich-waffle-caramel,false,Arabic
false,es,JdWU95J7tUM,LALLA FATEMA TV لالة فاطمة,false,sandwich-waffle-caramel,false,Arabic
false,es,A_oDaVOIqR0,CGTN Arabic,false,sandwich-waffle-caramel,false,Arabic
false,es,4wSf12y8ohc,Echourouk news,false,sandwich-waffle-caramel,false,Arabic
false,es,X2idAIcR85U,Mamoun Marroquino,false,sandwich-waffle-caramel,false,Arabic
false,es,x_VMzsHXZFE,Chouftv - شوف تيفي,false,sandwich-waffle-caramel,false,Arabic
false,es,rcdAxjcUYGY,BBC News عربي,false,sandwich-waffle-caramel,false,Arabic
false,es,K5Pr8IauO1g,ELBILAD TV,false,sandwich-waffle-caramel,false,Arabic
false,es,QiZvNKI4Y8k,Echourouk news,false,sandwich-waffle-caramel,false,Arabic
false,es,PzHpBwCI4PU,AKHBAR MAROC 7ASRYA,false,sandwich-waffle-caramel,false,Arabic
false,es,C0OyXM4X8co,Hanane panorama,false,sandwich-waffle-caramel,false,Arabic
false,es,yf1NE-cp7KE,الآن تيفي - Now Tv,false,sandwich-waffle-caramel,false,Arabic
false,es,CkfnZjHmSD4,صوفينار - Sofinar,false,sandwich-waffle-caramel,false,Arabic
false,es,0u3xH5MN12k,BBC News 中文,false,corn-wheatberry-cucumber,true,Chinese
false,es,C0YLZMuG81Q,洛杉矶华人资讯网How视频,false,corn-wheatberry-cucumber,false,Chinese
false,es,EhDzvTvVyko,台灣啟示錄,false,corn-wheatberry-cucumber,true,Chinese
false,es,Oc2uuziqPM8,BBC News 中文,true,corn-wheatberry-cucumber,false,Chinese
false,es,IdDeuqePKCo,神州傳播協會China Soul,false,corn-wheatberry-cucumber,false,Chinese
false,es,FP7dVV4qMrg,CCTV中文国际,false,corn-wheatberry-cucumber,false,Chinese
false,es,6JSXSiLV4Dw,-Wen Zhao Official文昭談古論今,false,corn-wheatberry-cucumber,false,Chinese
false,es,EXl6hchWNcA,北京电视台文艺频道 China BeijingTV Entertainment Channel,true,corn-wheatberry-cucumber,false,Chinese
false,es,q-tR_7_HNHg,北京卫视电视综艺频道,false,corn-wheatberry-cucumber,true,Chinese
false,es,T0pDW7TPtE8,RTHK 香港電台,true,corn-wheatberry-cucumber,false,Chinese
false,es,ix5uwV_P4CQ,BBC News 中文,false,corn-wheatberry-cucumber,true,Chinese
false,es,Lx_MdaJb708,新聞深喉嚨,false,corn-wheatberry-cucumber,false,Chinese
false,es,yPKg7q7BhiY,中国东方卫视官方频道China DragonTV Official,true,corn-wheatberry-cucumber,false,Chinese
false,es,l-NXIQZzcrw,BBC News 中文,false,corn-wheatberry-cucumber,false,Chinese
false,es,mWoKAmYpsDM,關鍵時刻,false,corn-wheatberry-cucumber,false,Chinese
false,es,-_ZYWIf4iy4,RTHK 香港電台,false,corn-wheatberry-cucumber,false,Chinese
false,es,pdgEO9ps2Gg,Astro 本地圈,false,corn-wheatberry-cucumber,false,Chinese
false,es,YP6kAlKEmUM,關鍵時刻,false,corn-wheatberry-cucumber,true,Chinese
false,es,ixrMtl9dxSM,CCTV中文国际,false,corn-wheatberry-cucumber,false,Chinese
false,es,TOkEeF4NRqY,RTHK 香港電台,false,corn-wheatberry-cucumber,false,Chinese
false,es,PScF4x8QMoo,BBC News 中文,false,corn-wheatberry-cucumber,false,Chinese
false,es,07QmTs9S68Y,新唐人電視臺,true,corn-wheatberry-cucumber,false,Chinese
false,es,_oBVDBVTKbU,老高與小茉 Mr & Mrs Gao,true,corn-wheatberry-cucumber,false,Chinese
false,es,73bodQsA4IY,BBC News 中文,true,corn-wheatberry-cucumber,false,Chinese
false,es,6atxjFmAUwQ,北京电视台文艺频道 China BeijingTV Entertainment Channel,true,corn-wheatberry-cucumber,false,Chinese
false,es,RHIjoHnrhNI,BBC News 中文,false,corn-wheatberry-cucumber,true,Chinese
false,es,_m_KCEBQv3s,新聞拍案驚奇 大宇,false,corn-wheatberry-cucumber,true,Chinese
false,es,SMOkKFDA2Qk,BBC News 中文,false,corn-wheatberry-cucumber,false,Chinese
false,es,-PkI25adHMM,Jerry Kowal 我是郭杰瑞,false,corn-wheatberry-cucumber,false,Chinese
false,es,NEmAB7UUGHY,關鍵時刻,false,corn-wheatberry-cucumber,true,Chinese
false,es,Dy65ONaXtRs,北京卫视官方频道 China BeijingTV Official Channel,true,corn-wheatberry-cucumber,false,Chinese
false,es,yK6vmyQSCCk,Classic Mr Bean,true,corn-wheatberry-cucumber,false,Chinese
false,es,PFt4dWHRBZM,台視新聞 TTV NEWS,false,corn-wheatberry-cucumber,false,Chinese
false,es,8i6TlLJiT4Q,東森新聞 CH51,false,corn-wheatberry-cucumber,false,Chinese
false,es,KtDGWBqCmtk,老高與小茉 Mr & Mrs Gao,true,corn-wheatberry-cucumber,false,Chinese
false,es,QMnmRXNbFIY,Astro 本地圈,false,corn-wheatberry-cucumber,false,Chinese
false,es,Z7Vvi1L7zDo,RTHK 香港電台,true,corn-wheatberry-cucumber,false,Chinese
false,es,OMsDlCkgacM,TVB (official),false,corn-wheatberry-cucumber,false,Chinese
false,es,IwCETmQoQUQ,關鍵時刻,false,corn-wheatberry-cucumber,false,Chinese
false,es,5t49YKhByqc,關鍵時刻,false,corn-wheatberry-cucumber,false,Chinese
false,es,63etThEU5Mc,升旗易得道,false,corn-wheatberry-cucumber,false,Chinese
false,es,rTx7Qrcj_j4,新聞龍捲風,false,corn-wheatberry-cucumber,false,Chinese
false,es,CfoQXAQYheQ,新唐人亞太電視台NTDAPTV,false,corn-wheatberry-cucumber,false,Chinese
false,es,CjazjN_UJeE,BBC News 中文,false,corn-wheatberry-cucumber,false,Chinese
false,es,d3QpoHHETmw,年代向錢看,false,corn-wheatberry-cucumber,false,Chinese
false,es,q438sB1JsIg,CCTV中文国际,false,corn-wheatberry-cucumber,false,Chinese
false,es,q1ilkaqk84Q,memehongkong,false,corn-wheatberry-cucumber,false,Chinese
false,es,IppF3xgTSFc,關鍵時刻,false,corn-wheatberry-cucumber,false,Chinese
false,es,qWLoZvyuWOs,Bonjour Louis! 我是路易,false,corn-wheatberry-cucumber,false,Chinese
false,es,tAB1u73MlCw,cheap,true,corn-wheatberry-cucumber,false,Chinese
false,es,JkezpZ_ZsXU,新唐人電視臺,false,corn-wheatberry-cucumber,false,Chinese
false,es,wtga4sF1bXQ,這!不是新聞,false,corn-wheatberry-cucumber,false,Chinese
false,es,aqlEgfrCTME,東森新聞 CH51,false,corn-wheatberry-cucumber,false,Chinese
false,es,0nw9hrUuymo,-Wen Zhao Official文昭談古論今,false,corn-wheatberry-cucumber,false,Chinese
false,es,whFmbOXYTjQ,memehongkong,false,corn-wheatberry-cucumber,false,Chinese
false,es,L-xgleReGDs,memehongkong,false,corn-wheatberry-cucumber,false,Chinese
false,es,EjBbiV8DofE,民視新聞網 Formosa TV News network,false,corn-wheatberry-cucumber,false,Chinese
false,es,Wvzk17bwE-A,新唐人電視臺,false,corn-wheatberry-cucumber,false,Chinese
false,es,21tUU_UCfDw,RTHK 香港電台,false,corn-wheatberry-cucumber,false,Chinese
false,es,uNH4rFgmoO0,江峰时刻,false,corn-wheatberry-cucumber,false,Chinese
false,es,noC25ldW4oE,veronbenny,false,corn-wheatberry-cucumber,false,Chinese
false,es,HCp8njH-ILg,民視讚夯 Formosa TV Thumbs Up,false,corn-wheatberry-cucumber,false,Chinese
false,es,i8NJJJEk2TA,台視新聞 TTV NEWS,false,corn-wheatberry-cucumber,false,Chinese
false,es,LCoJY6G_fOw,memehongkong,false,corn-wheatberry-cucumber,false,Chinese
false,es,FTl4p1Ty5cE,Ronchen,false,corn-wheatberry-cucumber,false,Chinese
false,es,VJtGz1XTQDE,老高與小茉 Mr & Mrs Gao,false,corn-wheatberry-cucumber,false,Chinese
false,es,GWi_4eeDdeU,李永乐老师,false,corn-wheatberry-cucumber,false,Chinese
false,es,LllV01UbmIk,57爆新聞,false,corn-wheatberry-cucumber,false,Chinese
false,es,9-qtOvt0utE,memehongkong,false,corn-wheatberry-cucumber,false,Chinese
false,es,NWahuKZSnnY,關鍵時刻,false,corn-wheatberry-cucumber,true,Chinese
false,es,PyH9TJNnWL8,升旗易得道,false,corn-wheatberry-cucumber,false,Chinese
