uxLang,recommendedVideoId,hoursOffset,pseudonym,top20,isAPItoo,step
en,eOeybu6A45w,15,nachos-cucumber-tofu,false,false,English
en,-TWlNJ_nnpI,15,nachos-cucumber-tofu,false,false,English
en,baGDyN6EmvU,15,nachos-cucumber-tofu,false,false,English
en,xCr2mqR3VN4,15,nachos-cucumber-tofu,false,false,English
en,vA3hqnBIVQA,15,nachos-cucumber-tofu,false,false,English
en,ckIIx1OnoZ0,15,nachos-cucumber-tofu,false,true,English
en,qI2z6kHckxY,15,nachos-cucumber-tofu,false,false,English
en,86tAXsYpxxc,15,nachos-cucumber-tofu,false,false,English
en,6NPrlaaVMVU,15,nachos-cucumber-tofu,false,false,English
en,Ueg3RcE_TXc,15,nachos-cucumber-tofu,false,false,English
en,9Auq9mYxFEE,15,nachos-cucumber-tofu,false,false,English
en,yyrrizjbKJM,15,nachos-cucumber-tofu,false,false,English
en,tcrZd5uxajw,15,nachos-cucumber-tofu,true,true,Porutuguese
en,zF2pXXJIAGM,15,nachos-cucumber-tofu,true,true,Porutuguese
en,nzj7Wg4DAbs,15,nachos-cucumber-tofu,true,false,Porutuguese
en,G1LoovRQQS4,15,nachos-cucumber-tofu,true,true,Porutuguese
en,KmTGylRZN6Q,15,nachos-cucumber-tofu,true,true,Porutuguese
en,LOCesf8Tzl4,15,nachos-cucumber-tofu,true,true,Porutuguese
en,QylAltkkiOg,15,nachos-cucumber-tofu,true,false,Porutuguese
en,6Af6b_wyiwI,15,nachos-cucumber-tofu,true,false,Porutuguese
en,RfCZm_rdfZM,15,nachos-cucumber-tofu,true,false,Porutuguese
en,Uzu9clzaLvg,15,nachos-cucumber-tofu,true,false,Porutuguese
en,BtN-goy9VOY,15,nachos-cucumber-tofu,true,true,Porutuguese
en,Fx11Y4xjDwA,15,nachos-cucumber-tofu,true,false,Porutuguese
en,79OGOlJw-VQ,15,nachos-cucumber-tofu,true,true,Porutuguese
en,fW1vQ17THxc,15,nachos-cucumber-tofu,true,false,Porutuguese
en,IxJKQVUgWWA,15,nachos-cucumber-tofu,true,false,Porutuguese
en,HYM6HrnWctU,15,nachos-cucumber-tofu,true,true,Porutuguese
en,uz1gBTLdIGE,15,nachos-cucumber-tofu,true,false,Porutuguese
en,55WvuKrtgwY,15,nachos-cucumber-tofu,true,true,Porutuguese
en,kCbYl5pQlVo,15,nachos-cucumber-tofu,true,true,Porutuguese
en,5BA-zjmk62o,15,nachos-cucumber-tofu,true,true,Porutuguese
en,riYB5xFRHgg,15,nachos-cucumber-tofu,false,true,Porutuguese
en,jc-nJ0VGPko,15,nachos-cucumber-tofu,false,false,Porutuguese
en,nr3LGSTbtUc,15,nachos-cucumber-tofu,false,true,Porutuguese
en,dpSc-ETSDyc,15,nachos-cucumber-tofu,false,true,Porutuguese
en,zuBs0NVr-70,15,nachos-cucumber-tofu,false,false,Porutuguese
en,ZHXxxsl1H6A,15,nachos-cucumber-tofu,false,false,Porutuguese
en,ePiRtMx6ulQ,15,nachos-cucumber-tofu,false,true,Porutuguese
en,oXYbvA8X3as,15,nachos-cucumber-tofu,false,false,Porutuguese
en,XVDvfIUgNHI,15,nachos-cucumber-tofu,false,false,Porutuguese
en,ihE0L2eEuTo,15,nachos-cucumber-tofu,false,false,Porutuguese
en,hTGdkiXtenI,15,nachos-cucumber-tofu,false,false,Porutuguese
en,e8wC_KvbVXo,15,nachos-cucumber-tofu,false,true,Porutuguese
en,w_1fwPHI2jc,15,nachos-cucumber-tofu,false,false,Porutuguese
en,S1aEPClsmDM,15,nachos-cucumber-tofu,false,true,Porutuguese
en,Vb0V9FvIhrE,15,nachos-cucumber-tofu,false,false,Porutuguese
en,h_YCmPyns8I,15,nachos-cucumber-tofu,false,false,Porutuguese
en,Gif6x_ev9NY,15,nachos-cucumber-tofu,false,false,Porutuguese
en,Y10vCOXxtds,15,nachos-cucumber-tofu,false,false,Porutuguese
en,-HWdfLKxaak,15,nachos-cucumber-tofu,false,true,Porutuguese
en,NKUY8ez5yXQ,15,nachos-cucumber-tofu,false,false,Porutuguese
en,OT50R2W0XHo,15,nachos-cucumber-tofu,false,false,Porutuguese
en,YY50bD1I8Ic,15,nachos-cucumber-tofu,false,false,Porutuguese
en,EyY3M0SRHCE,15,nachos-cucumber-tofu,false,false,Porutuguese
en,PPgcSYf8qQU,15,nachos-cucumber-tofu,false,true,Porutuguese
en,fngG7zLiUgs,15,nachos-cucumber-tofu,false,false,Porutuguese
en,G7rTqS4hwHE,15,nachos-cucumber-tofu,false,true,Porutuguese
en,bEIvwCCMsEY,15,nachos-cucumber-tofu,false,false,Porutuguese
en,VfT1IaMZX4A,15,nachos-cucumber-tofu,false,true,Porutuguese
en,5EbqeOzwgCk,15,nachos-cucumber-tofu,false,false,Porutuguese
en,XBf_uufTqDA,15,nachos-cucumber-tofu,false,false,Porutuguese
en,vX8LhzWHpo0,15,nachos-cucumber-tofu,false,false,Porutuguese
en,TTpfOFKlZb4,15,nachos-cucumber-tofu,false,false,Porutuguese
en,sQaBKLsuMrY,15,nachos-cucumber-tofu,false,false,Porutuguese
en,q3WbwfEHQV0,15,nachos-cucumber-tofu,false,false,Porutuguese
en,s6HzRK5lBPU,15,nachos-cucumber-tofu,false,false,Porutuguese
en,6Q35JUceBeU,15,nachos-cucumber-tofu,false,false,Porutuguese
en,p_ZhETfTnoU,15,nachos-cucumber-tofu,false,false,Porutuguese
en,WR4Bn9wOomA,15,nachos-cucumber-tofu,false,false,Porutuguese
en,tl7hO886A_E,15,nachos-cucumber-tofu,false,false,Porutuguese
en,vp3A_8vywC0,15,nachos-cucumber-tofu,false,false,Porutuguese
en,BqkrnMYW5wA,15,nachos-cucumber-tofu,false,false,Porutuguese
en,IHxE_B-RqLY,15,nachos-cucumber-tofu,false,false,Porutuguese
en,5GzpE1_uc98,15,nachos-cucumber-tofu,false,false,Porutuguese
en,0C-LyVn8HSw,15,nachos-cucumber-tofu,false,true,Porutuguese
en,l3NhcsNexBY,15,nachos-cucumber-tofu,false,false,Porutuguese
en,7tl9mwMfF3s,15,nachos-cucumber-tofu,false,true,Porutuguese
en,rshFJA3RFj4,15,nachos-cucumber-tofu,false,false,Porutuguese
en,svy1HcqacvM,15,nachos-cucumber-tofu,false,false,Porutuguese
en,8_zXzu4ILGk,15,nachos-cucumber-tofu,false,false,Porutuguese
en,4E5wSHXwi_Q,15,nachos-cucumber-tofu,false,false,Porutuguese
en,SWaT8XpboxU,15,nachos-cucumber-tofu,false,false,Porutuguese
en,xuxHs03lmyA,15,nachos-cucumber-tofu,false,false,Porutuguese
en,orx77L0gQhk,15,nachos-cucumber-tofu,false,false,Porutuguese
en,8zpwN4fPoFs,15,nachos-cucumber-tofu,false,true,Porutuguese
en,il-iQIIBMec,15,nachos-cucumber-tofu,false,true,Porutuguese
en,tzd7wIHfUrk,15,nachos-cucumber-tofu,false,false,Porutuguese
en,QuOZ0Sr4KPE,15,nachos-cucumber-tofu,false,false,Porutuguese
en,nyIecJjkJ5E,15,nachos-cucumber-tofu,false,false,Porutuguese
en,J4OVwF9E4ak,15,nachos-cucumber-tofu,false,false,Porutuguese
en,0OJaHGfLP1A,15,nachos-cucumber-tofu,false,false,Porutuguese
en,2vph1x4DCDc,15,nachos-cucumber-tofu,false,false,Porutuguese
en,61OQ2WoL7vA,15,nachos-cucumber-tofu,false,false,Porutuguese
en,ac6CzXIyyrQ,15,nachos-cucumber-tofu,false,false,Porutuguese
en,Wu9MhPLfA7A,15,nachos-cucumber-tofu,false,false,Porutuguese
en,HOnBqQhhZSw,15,nachos-cucumber-tofu,false,false,Porutuguese
en,M79eGhPUPIk,15,nachos-cucumber-tofu,false,false,Porutuguese
en,XiVFztWucmM,15,nachos-cucumber-tofu,false,false,Porutuguese
en,j6C2Zdxfxwk,15,nachos-cucumber-tofu,false,false,Porutuguese
en,f3nuGFvXZrY,15,nachos-cucumber-tofu,false,false,Porutuguese
en,vp3A_8vywC0,15,nachos-cucumber-tofu,false,false,Porutuguese
en,PwAdvWF6Yd8,15,nachos-cucumber-tofu,false,false,Porutuguese
en,S9AnH6hgHpA,15,nachos-cucumber-tofu,false,false,Porutuguese
en,c7A0wxrZD-w,15,nachos-cucumber-tofu,false,false,Porutuguese
en,r_4-o5Kqiv0,15,nachos-cucumber-tofu,false,false,Porutuguese
en,gINhBcOEowc,15,nachos-cucumber-tofu,false,false,Porutuguese
en,yyrrizjbKJM,15,nachos-cucumber-tofu,false,false,Porutuguese
en,sZcLYOhxIyY,15,nachos-cucumber-tofu,true,true,Arabic
en,HxI2TxhhS9A,15,nachos-cucumber-tofu,true,true,Arabic
en,zJmHAdsgdDM,15,nachos-cucumber-tofu,true,false,Arabic
en,-78vd0Sf-BI,15,nachos-cucumber-tofu,true,true,Arabic
en,4Dttd8ef9JU,15,nachos-cucumber-tofu,true,true,Arabic
en,n3Y4UiLmD1k,15,nachos-cucumber-tofu,true,true,Arabic
en,Fx11Y4xjDwA,15,nachos-cucumber-tofu,true,false,Arabic
en,HpGG14LVcdk,15,nachos-cucumber-tofu,true,true,Arabic
en,JKpVMivbTfg,15,nachos-cucumber-tofu,true,false,Arabic
en,CbxORottdHI,15,nachos-cucumber-tofu,true,false,Arabic
en,7v1-WWsf3Uo,15,nachos-cucumber-tofu,true,false,Arabic
en,lrBG_Ma_tTs,15,nachos-cucumber-tofu,true,true,Arabic
en,FsHMcvsA3BA,15,nachos-cucumber-tofu,true,false,Arabic
en,yHm80k_Wf5I,15,nachos-cucumber-tofu,true,true,Arabic
en,52TgL4yx780,15,nachos-cucumber-tofu,true,false,Arabic
en,PnJ_QB6vAu0,15,nachos-cucumber-tofu,true,false,Arabic
en,4sPPXkp2oKg,15,nachos-cucumber-tofu,true,true,Arabic
en,8dlj6nNFMWA,15,nachos-cucumber-tofu,true,true,Arabic
en,fcN8gt9QRGw,15,nachos-cucumber-tofu,true,false,Arabic
en,-SdKA87nkHg,15,nachos-cucumber-tofu,true,false,Arabic
en,CxzQtg-zIJo,15,nachos-cucumber-tofu,false,false,Arabic
en,JvEA9nJyF88,15,nachos-cucumber-tofu,false,true,Arabic
en,2CwfhUyG-LU,15,nachos-cucumber-tofu,false,false,Arabic
en,8Z4jg38s4TI,15,nachos-cucumber-tofu,false,false,Arabic
en,UMDHM8_o-ow,15,nachos-cucumber-tofu,false,true,Arabic
en,4VWh8P0ujB4,15,nachos-cucumber-tofu,false,false,Arabic
en,IglyZ0RjcPU,15,nachos-cucumber-tofu,false,false,Arabic
en,VxTykJxI3PI,15,nachos-cucumber-tofu,false,false,Arabic
en,drGD5s2RS3s,15,nachos-cucumber-tofu,false,true,Arabic
en,fISW_qBx3Gw,15,nachos-cucumber-tofu,false,false,Arabic
en,dkLApaB5tBA,15,nachos-cucumber-tofu,false,false,Arabic
en,mHsWEv6WzOE,15,nachos-cucumber-tofu,false,false,Arabic
en,BjbhjZZrdbc,15,nachos-cucumber-tofu,false,false,Arabic
en,muG99GmA25U,15,nachos-cucumber-tofu,false,false,Arabic
en,Br9EqpcRkrs,15,nachos-cucumber-tofu,false,false,Arabic
en,kon9oRdOfvc,15,nachos-cucumber-tofu,false,false,Arabic
en,kE04ATMQyso,15,nachos-cucumber-tofu,false,false,Arabic
en,2G3Yh1Pyp18,15,nachos-cucumber-tofu,false,false,Arabic
en,spspuCYrHn8,15,nachos-cucumber-tofu,false,true,Arabic
en,qr2jfxQwaHs,15,nachos-cucumber-tofu,false,false,Arabic
en,60D5e50__4I,15,nachos-cucumber-tofu,false,false,Arabic
en,X0DhAwsVBWM,15,nachos-cucumber-tofu,false,false,Arabic
en,jws0mXKskHc,15,nachos-cucumber-tofu,false,false,Arabic
en,n3Y4UiLmD1k,15,nachos-cucumber-tofu,false,true,Arabic
en,MZXC7F6aFT8,15,nachos-cucumber-tofu,false,false,Arabic
en,ddu645-A-v0,15,nachos-cucumber-tofu,false,false,Arabic
en,GRQnnaCIhDA,15,nachos-cucumber-tofu,false,false,Arabic
en,B9Q_LJMzK6s,15,nachos-cucumber-tofu,false,false,Arabic
en,Dl1jHKbjyV8,15,nachos-cucumber-tofu,false,false,Arabic
en,AVqLvrO832g,15,nachos-cucumber-tofu,false,false,Arabic
en,jeEku64zx9g,15,nachos-cucumber-tofu,false,false,Arabic
en,-EMGv2Mdec0,15,nachos-cucumber-tofu,false,false,Arabic
en,BeNRLOKDc3k,15,nachos-cucumber-tofu,false,false,Arabic
en,pQvlOxWWn50,15,nachos-cucumber-tofu,false,false,Arabic
en,UzGvI6jpNhc,15,nachos-cucumber-tofu,false,false,Arabic
en,UHp2sJLscGk,15,nachos-cucumber-tofu,false,false,Arabic
en,6e_1vfl_4pI,15,nachos-cucumber-tofu,false,false,Arabic
en,7FiCZKeBtEo,15,nachos-cucumber-tofu,false,true,Arabic
en,Y6oma9x0WU0,15,nachos-cucumber-tofu,false,false,Arabic
en,gechwnbdm6U,15,nachos-cucumber-tofu,false,false,Arabic
en,5tWrVEtGNoA,15,nachos-cucumber-tofu,false,false,Arabic
en,aTMN5CXqsA8,15,nachos-cucumber-tofu,false,false,Arabic
en,tvLE-RIpAIE,15,nachos-cucumber-tofu,false,true,Arabic
en,AvzAfwXlakg,15,nachos-cucumber-tofu,false,false,Arabic
en,x1PwOoMrZAs,15,nachos-cucumber-tofu,false,false,Arabic
en,4FDfQ_n1pqQ,15,nachos-cucumber-tofu,false,true,Arabic
en,DGnzhQ9gx98,15,nachos-cucumber-tofu,false,false,Arabic
en,Zb-X-mXBxPc,15,nachos-cucumber-tofu,false,false,Arabic
en,aLRjy4y2gP8,15,nachos-cucumber-tofu,false,false,Arabic
en,KxvDqrujPKY,15,nachos-cucumber-tofu,false,false,Arabic
en,OLdvIXvzbeQ,15,nachos-cucumber-tofu,false,false,Arabic
en,-bDPBVLVFO4,15,nachos-cucumber-tofu,false,false,Arabic
en,SlB-uDTmEFo,15,nachos-cucumber-tofu,false,false,Arabic
en,YicD-RPsFkg,15,nachos-cucumber-tofu,false,false,Arabic
en,rxMAYlNGTzI,15,nachos-cucumber-tofu,false,false,Arabic
en,dbWCR3Sdc0k,15,nachos-cucumber-tofu,false,false,Arabic
en,Z77d8qs-3xU,15,nachos-cucumber-tofu,false,false,Arabic
en,g_adhwZTspE,15,nachos-cucumber-tofu,false,false,Arabic
en,mqlT_oavU_g,15,nachos-cucumber-tofu,false,false,Arabic
en,6MGI5wfKEHg,15,nachos-cucumber-tofu,false,false,Arabic
en,IRTY8e65MJQ,15,nachos-cucumber-tofu,false,false,Arabic
en,Aia2QivsoeY,15,nachos-cucumber-tofu,false,false,Arabic
en,4wDkXTw0zD4,15,nachos-cucumber-tofu,false,false,Arabic
en,7Hm4SOoJdPw,15,nachos-cucumber-tofu,false,false,Arabic
en,I0h3onMey-4,15,nachos-cucumber-tofu,false,false,Arabic
en,lpJ64JaZiW4,15,nachos-cucumber-tofu,false,false,Arabic
en,5E42xtrY30M,15,nachos-cucumber-tofu,false,false,Arabic
en,BF2-rWRiiso,15,nachos-cucumber-tofu,false,false,Arabic
en,BLde9D9z_FE,15,nachos-cucumber-tofu,false,false,Arabic
en,A_oDaVOIqR0,15,nachos-cucumber-tofu,false,false,Arabic
en,UCtwBt12IOo,15,nachos-cucumber-tofu,false,false,Arabic
en,QKy-w7HC9X8,15,nachos-cucumber-tofu,false,false,Arabic
en,i-68XXwTQ_U,15,nachos-cucumber-tofu,false,false,Arabic
en,tC6IizqLpgg,15,nachos-cucumber-tofu,false,false,Arabic
en,7cR1r3iYI0E,15,nachos-cucumber-tofu,false,false,Arabic
en,WugYUD6fff0,15,nachos-cucumber-tofu,false,false,Arabic
en,IFWbBo0ZRRQ,15,nachos-cucumber-tofu,false,false,Arabic
en,fY-rIz2dLnk,15,nachos-cucumber-tofu,false,false,Arabic
en,qDR_nBTrTaQ,15,nachos-cucumber-tofu,false,false,Arabic
en,95b8s4Y-sCg,15,nachos-cucumber-tofu,false,false,Arabic
en,YE0Xy1N8wks,15,nachos-cucumber-tofu,false,false,Arabic
en,0Trkt5btQxc,15,nachos-cucumber-tofu,false,false,Arabic
en,JCtu6MyQJBM,15,nachos-cucumber-tofu,false,false,Arabic
en,Jh4tpeTceSg,15,nachos-cucumber-tofu,false,false,Arabic
en,jW88C1TARSA,15,nachos-cucumber-tofu,false,false,Arabic
en,5ycG-2fPZAM,15,nachos-cucumber-tofu,false,false,Arabic
en,-BrwA0QxXko,15,nachos-cucumber-tofu,false,false,Arabic
en,bJdiyq4aoAc,15,nachos-cucumber-tofu,false,false,Arabic
en,AE3PJU3MwhI,15,nachos-cucumber-tofu,false,false,Arabic
en,xvfj9XTfRH0,15,nachos-cucumber-tofu,false,false,Arabic
en,vLn_dX6vtok,15,nachos-cucumber-tofu,false,false,Arabic
en,wvkIgyYMy0k,15,nachos-cucumber-tofu,false,false,Arabic
en,cr4FkzYdKWc,15,nachos-cucumber-tofu,false,false,Arabic
en,bpSflCbIE8c,15,nachos-cucumber-tofu,false,false,Arabic
en,c1C6w00I03Y,15,nachos-cucumber-tofu,false,false,Arabic
en,zDiQCr7gX2I,15,nachos-cucumber-tofu,false,false,Arabic
en,zWpak3xkM7A,15,nachos-cucumber-tofu,false,false,Arabic
en,CKxzOIgIAV0,15,nachos-cucumber-tofu,false,false,Arabic
en,yyrrizjbKJM,15,nachos-cucumber-tofu,false,false,Arabic
en,wi82p9Xz174,15,nachos-cucumber-tofu,false,false,Arabic
en,rMRfr0SLIvI,15,nachos-cucumber-tofu,false,false,Arabic
en,CkfnZjHmSD4,15,nachos-cucumber-tofu,false,false,Arabic
en,hJ9Mxs3IhlI,15,nachos-cucumber-tofu,false,false,Arabic
de,0u3xH5MN12k,15,ginger-cranberry-basil,true,true,Chinese
de,9lKe9irDIDw,15,ginger-cranberry-basil,true,false,Chinese
de,q-tR_7_HNHg,15,ginger-cranberry-basil,true,true,Chinese
de,EhDzvTvVyko,15,ginger-cranberry-basil,true,true,Chinese
de,Fx11Y4xjDwA,15,ginger-cranberry-basil,true,false,Chinese
de,iAM_c18nqjs,15,ginger-cranberry-basil,true,false,Chinese
de,TIQ6YmJ9lkA,15,ginger-cranberry-basil,true,true,Chinese
de,NEmAB7UUGHY,15,ginger-cranberry-basil,true,true,Chinese
de,1L7hx8vaiSg,15,ginger-cranberry-basil,true,false,Chinese
de,-_ZYWIf4iy4,15,ginger-cranberry-basil,true,false,Chinese
de,QH680p8Aor0,15,ginger-cranberry-basil,true,true,Chinese
de,HtRqg6Ms8Hg,15,ginger-cranberry-basil,true,false,Chinese
de,s3-d8blfcjI,15,ginger-cranberry-basil,true,true,Chinese
de,k7k7iQKhYFg,15,ginger-cranberry-basil,true,true,Chinese
de,73bodQsA4IY,15,ginger-cranberry-basil,true,false,Chinese
de,21tUU_UCfDw,15,ginger-cranberry-basil,true,false,Chinese
de,riRZ__8MF7c,15,ginger-cranberry-basil,true,true,Chinese
de,yNCEqTqRR_w,15,ginger-cranberry-basil,true,true,Chinese
de,zxunWTIyLQA,15,ginger-cranberry-basil,true,false,Chinese
de,39kuCQYUNBc,15,ginger-cranberry-basil,true,true,Chinese
de,FZ8kIUzDySM,15,ginger-cranberry-basil,false,true,Chinese
de,IppF3xgTSFc,15,ginger-cranberry-basil,false,false,Chinese
de,nLhJ9MW3VMw,15,ginger-cranberry-basil,false,false,Chinese
de,I6K0cJQYTQI,15,ginger-cranberry-basil,false,false,Chinese
de,RHIjoHnrhNI,15,ginger-cranberry-basil,false,true,Chinese
de,mWoKAmYpsDM,15,ginger-cranberry-basil,false,false,Chinese
de,IcR7aanIQ5s,15,ginger-cranberry-basil,false,false,Chinese
de,f7JRl_ocBKA,15,ginger-cranberry-basil,false,false,Chinese
de,N-jeLBpoR3Q,15,ginger-cranberry-basil,false,false,Chinese
de,FP7dVV4qMrg,15,ginger-cranberry-basil,false,false,Chinese
de,SBBAKw9kdyk,15,ginger-cranberry-basil,false,false,Chinese
de,rx-0ppQKCZQ,15,ginger-cranberry-basil,false,false,Chinese
de,TOkEeF4NRqY,15,ginger-cranberry-basil,false,false,Chinese
de,-uA59A6-tIo,15,ginger-cranberry-basil,false,false,Chinese
de,27RbJzsEOgw,15,ginger-cranberry-basil,false,true,Chinese
de,Hn0Us4WvTg4,15,ginger-cranberry-basil,false,false,Chinese
de,ZmJIIovVSbs,15,ginger-cranberry-basil,false,false,Chinese
de,Rois1UMceD0,15,ginger-cranberry-basil,false,false,Chinese
de,_m_KCEBQv3s,15,ginger-cranberry-basil,false,true,Chinese
de,OeeGU5EJUF8,15,ginger-cranberry-basil,false,true,Chinese
de,ltlcmSWzALY,15,ginger-cranberry-basil,true,true,Spanish
de,gkoo5PbwO_E,15,ginger-cranberry-basil,true,true,Spanish
de,VFfdt2xHDxU,15,ginger-cranberry-basil,true,false,Spanish
de,TxNwYce6WoM,15,ginger-cranberry-basil,true,true,Spanish
de,JVasI-9lKRE,15,ginger-cranberry-basil,true,false,Spanish
de,m3hsaL4GZ4M,15,ginger-cranberry-basil,true,true,Spanish
de,Re7XOFerw3U,15,ginger-cranberry-basil,true,false,Spanish
de,-PUT0hZiZEw,15,ginger-cranberry-basil,true,true,Spanish
de,Fx11Y4xjDwA,15,ginger-cranberry-basil,true,false,Spanish
de,BOX0n_KV7ys,15,ginger-cranberry-basil,true,false,Spanish
de,TBuHqj-S9F4,15,ginger-cranberry-basil,true,true,Spanish
de,US2eN3xbu_I,15,ginger-cranberry-basil,true,false,Spanish
de,edL8glxnD6A,15,ginger-cranberry-basil,true,false,Spanish
de,Ssv-IDzvzUo,15,ginger-cranberry-basil,true,true,Spanish
de,ZFFxiScDp7k,15,ginger-cranberry-basil,true,true,Spanish
de,j7jFYy1gJiA,15,ginger-cranberry-basil,true,false,Spanish
de,GU67Z63wOJ4,15,ginger-cranberry-basil,true,true,Spanish
de,9qx_NWTVZkw,15,ginger-cranberry-basil,true,false,Spanish
de,53w0-PcTkkw,15,ginger-cranberry-basil,true,true,Spanish
de,FJNcyvjV304,15,ginger-cranberry-basil,true,false,Spanish
de,Y36en98lbNw,15,ginger-cranberry-basil,false,true,Spanish
de,EudEsNeTSYc,15,ginger-cranberry-basil,false,false,Spanish
de,CxzQtg-zIJo,15,ginger-cranberry-basil,false,false,Spanish
de,b07gvHqI47Q,15,ginger-cranberry-basil,false,false,Spanish
de,e8-MSY7XPqQ,15,ginger-cranberry-basil,false,false,Spanish
de,6DB_p2sMJTE,15,ginger-cranberry-basil,false,false,Spanish
de,lomQnc7oHXk,15,ginger-cranberry-basil,false,false,Spanish
de,qTxtJr5gqAE,15,ginger-cranberry-basil,false,false,Spanish
de,AhJpNEfIFYo,15,ginger-cranberry-basil,false,true,Spanish
de,LBVGmtqpmwc,15,ginger-cranberry-basil,false,false,Spanish
de,SmxJzOgsirY,15,ginger-cranberry-basil,false,true,Spanish
de,tCMLOV_0P4k,15,ginger-cranberry-basil,false,true,Spanish
de,HKtMgBpiDYA,15,ginger-cranberry-basil,false,false,Spanish
de,L77aeJw78g0,15,ginger-cranberry-basil,false,false,Spanish
de,2NE6phuKOrM,15,ginger-cranberry-basil,false,false,Spanish
de,NSes7TI_Pkk,15,ginger-cranberry-basil,false,true,Spanish
de,8wRJUVkSqZg,15,ginger-cranberry-basil,false,true,Spanish
de,B_Gzc2Z7uQY,15,ginger-cranberry-basil,false,true,Spanish
de,_1091G64p5c,15,ginger-cranberry-basil,false,true,Spanish
de,V6sKl6WtwYI,15,ginger-cranberry-basil,false,false,Spanish
de,OOJqHPfG7pA,15,ginger-cranberry-basil,true,true,English
de,0XPQlUXosaA,15,ginger-cranberry-basil,true,true,English
de,0rSCndxoZ4U,15,ginger-cranberry-basil,true,false,English
de,_kxuVv7qRg4,15,ginger-cranberry-basil,true,false,English
de,bO7ehsQzueY,15,ginger-cranberry-basil,true,false,English
de,S0U5kzYWbSE,15,ginger-cranberry-basil,true,false,English
de,6Af6b_wyiwI,15,ginger-cranberry-basil,true,false,English
de,mNB8zN5CQGc,15,ginger-cranberry-basil,true,true,English
de,SoC-EMmh8Yk,15,ginger-cranberry-basil,true,false,English
de,Yb26BBvAAWU,15,ginger-cranberry-basil,true,false,English
de,-LKVUarhtvE,15,ginger-cranberry-basil,true,false,English
de,G9oqvJ3iXGI,15,ginger-cranberry-basil,true,false,English
de,BtN-goy9VOY,15,ginger-cranberry-basil,true,true,English
de,6iUhMRqotrI,15,ginger-cranberry-basil,true,true,English
de,2bI5pQGXl2o,15,ginger-cranberry-basil,true,false,English
de,JDTh52yRSIA,15,ginger-cranberry-basil,true,false,English
de,2z43pyFpCu8,15,ginger-cranberry-basil,true,false,English
de,BDlE4aUT9tw,15,ginger-cranberry-basil,true,false,English
de,BGTsyYQq0xs,15,ginger-cranberry-basil,true,false,English
de,WP0NoYZubQk,15,ginger-cranberry-basil,true,false,English
de,-xPiXe43Y14,15,ginger-cranberry-basil,false,false,English
de,pKu8Bzq64iY,15,ginger-cranberry-basil,false,true,English
de,PYpVLBAxhIU,15,ginger-cranberry-basil,false,false,English
de,2F3KHb_1bkw,15,ginger-cranberry-basil,false,false,English
de,qNkjJHliMZo,15,ginger-cranberry-basil,false,true,English
de,vdx4Jo0GCRU,15,ginger-cranberry-basil,false,false,English
de,DSuwaZEF9ZY,15,ginger-cranberry-basil,false,false,English
de,ddlRvqhGdPk,15,ginger-cranberry-basil,false,false,English
de,AJRMEmvMB24,15,ginger-cranberry-basil,false,false,English
de,dkozG3IcXUU,15,ginger-cranberry-basil,false,true,English
de,JGTtGCq9grE,15,ginger-cranberry-basil,false,false,English
de,44mi-q3oiDI,15,ginger-cranberry-basil,false,false,English
de,pLdXOMyKIAk,15,ginger-cranberry-basil,false,false,English
de,9-8eB-b9jJ0,15,ginger-cranberry-basil,false,false,English
de,nbM5nMS8u4o,15,ginger-cranberry-basil,false,false,English
de,ePxow1zUfok,15,ginger-cranberry-basil,false,false,English
de,F_JfmcHIziA,15,ginger-cranberry-basil,false,false,English
de,L5Pm6xk0Kd8,15,ginger-cranberry-basil,false,false,English
de,Y7nZ4mw4mXw,15,ginger-cranberry-basil,false,false,English
de,_KfilpOdRYc,15,ginger-cranberry-basil,false,false,English
de,tcrZd5uxajw,15,ginger-cranberry-basil,true,true,Porutuguese
de,riYB5xFRHgg,15,ginger-cranberry-basil,true,true,Porutuguese
de,ZHXxxsl1H6A,15,ginger-cranberry-basil,true,false,Porutuguese
de,IxJKQVUgWWA,15,ginger-cranberry-basil,true,false,Porutuguese
de,G1LoovRQQS4,15,ginger-cranberry-basil,true,true,Porutuguese
de,zF2pXXJIAGM,15,ginger-cranberry-basil,true,true,Porutuguese
de,tM2Q0bpKV3Y,15,ginger-cranberry-basil,true,false,Porutuguese
de,KmTGylRZN6Q,15,ginger-cranberry-basil,true,true,Porutuguese
de,PPgcSYf8qQU,15,ginger-cranberry-basil,true,true,Porutuguese
de,HYM6HrnWctU,15,ginger-cranberry-basil,true,true,Porutuguese
de,79OGOlJw-VQ,15,ginger-cranberry-basil,true,true,Porutuguese
de,v7xWliG-Hoo,15,ginger-cranberry-basil,true,true,Porutuguese
de,5BA-zjmk62o,15,ginger-cranberry-basil,true,true,Porutuguese
de,55WvuKrtgwY,15,ginger-cranberry-basil,true,true,Porutuguese
de,S1aEPClsmDM,15,ginger-cranberry-basil,true,true,Porutuguese
de,QylAltkkiOg,15,ginger-cranberry-basil,true,false,Porutuguese
de,XVDvfIUgNHI,15,ginger-cranberry-basil,true,false,Porutuguese
de,tQ1WV30EQyA,15,ginger-cranberry-basil,true,true,Porutuguese
de,fc2QoleT_co,15,ginger-cranberry-basil,true,false,Porutuguese
de,G7rTqS4hwHE,15,ginger-cranberry-basil,true,true,Porutuguese
de,aKA3MkbKvI0,15,ginger-cranberry-basil,false,true,Porutuguese
